STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH
22,220,Ascension Parish,005,0050
22,220,Assumption Parish,007,0070
22,220,Avoyelles Parish,009,0090
22,220,Beauregard Parish,011,0110
22,220,Bienville Parish,013,0130
22,220,Bossier Parish,015,0150
22,220,Caddo Parish,017,0170
22,220,Calcasieu Parish,019,0190
22,220,Caldwell Parish,021,0210
22,220,Cameron Parish,023,0230
22,220,Catahoula Parish,025,0250
22,220,Claiborne Parish,027,0270
22,220,Concordia Parish,029,0290
22,220,De Soto Parish,031,0310
22,220,East Baton Rouge Parish,033,0330
22,220,East Carroll Parish,035,0350
22,220,East Feliciana Parish,037,0370
22,220,Evangeline Parish,039,0390
22,220,Franklin Parish,041,0410
22,220,Grant Parish,043,0430
22,220,Iberia Parish,045,0450
22,220,Iberville Parish,047,0470
22,220,Jackson Parish,049,0490
22,220,Jefferson Davis Parish,053,0530
22,220,Jefferson Parish,051,0510
22,220,LaSalle Parish,059,0590
22,220,Lafayette Parish,055,0550
22,220,Lafourche Parish,057,0570
22,220,Lincoln Parish,061,0610
22,220,Livingston Parish,063,0630
22,220,Madison Parish,065,0650
22,220,Morehouse Parish,067,0670
22,220,Natchitoches Parish,069,0690
22,220,Orleans Parish,071,0710
22,220,Ouachita Parish,073,0730
22,220,Plaquemines Parish,075,0750
22,220,Pointe Coupee Parish,077,0770
22,220,Rapides Parish,079,0790
22,220,Red River Parish,081,0810
22,220,Richland Parish,083,0830
22,220,Sabine Parish,085,0850
22,220,St. Bernard Parish,087,0870
22,220,St. Charles Parish,089,0890
22,220,St. Helena Parish,091,0910
22,220,St. James Parish,093,0930
22,220,St. John the Baptist Parish,095,0950
22,220,St. Landry Parish,097,0970
22,220,St. Martin Parish,099,0990
22,220,St. Mary Parish,101,1010
22,220,St. Tammany Parish,103,1030
22,220,Tangipahoa Parish,105,1050
22,220,Tensas Parish,107,1070
22,220,Terrebonne Parish,109,1090
22,220,Union Parish,111,1110
22,220,Vermilion Parish,113,1130
22,220,Vernon Parish,115,1150
22,220,Washington Parish,117,1170
22,220,Webster Parish,119,1190
22,220,West Baton Rouge Parish,121,1210
22,220,West Carroll Parish,123,1230
22,220,West Feliciana Parish,125,1250
22,220,Winn Parish,127,1270
23,230,Androscoggin County,001,0010
23,230,Aroostook County,003,0030
23,230,Cumberland County,005,0050
23,230,Franklin County,007,0070
23,230,Hancock County,009,0090
23,230,Kennebec County,011,0110
23,230,Knox County,013,0130
23,230,Lincoln County,015,0150
23,230,Oxford County,017,0170
23,230,Penobscot County,019,0190
23,230,Piscataquis County,021,0210
23,230,Sagadahoc County,023,0230
23,230,Somerset County,025,0250
23,230,Waldo County,027,0270
23,230,Washington County,029,0290
23,230,York County,031,0310
24,240,Allegany County,001,0010
24,240,Anne Arundel County,003,0030
24,240,Baltimore County,005,0050
24,240,Baltimore city,510,5100
24,240,Calvert County,009,0090
24,240,Caroline County,011,0110
24,240,Carroll County,013,0130
24,240,Cecil County,015,0150
24,240,Charles County,017,0170
24,240,Dorchester County,019,0190
24,240,Frederick County,021,0210
24,240,Garrett County,023,0230
24,240,Harford County,025,0250
24,240,Howard County,027,0270
24,240,Kent County,029,0290
24,240,Montgomery County,031,0310
24,240,Prince George's County,033,0330
24,240,Queen Anne's County,035,0350
24,240,Somerset County,039,0390
24,240,St. Mary's County,037,0370
24,240,Talbot County,041,0410
24,240,Washington County,043,0430
24,240,Wicomico County,045,0450
24,240,Worcester County,047,0470
25,250,Barnstable County,001,0010
25,250,Berkshire County,003,0030
25,250,Bristol County,005,0050
25,250,Dukes County,007,0070
25,250,Essex County,009,0090
25,250,Franklin County,011,0110
25,250,Hampden County,013,0130
25,250,Hampshire County,015,0150
25,250,Middlesex County,017,0170
25,250,Nantucket County,019,0190
25,250,Norfolk County,021,0210
25,250,Plymouth County,023,0230
25,250,Suffolk County,025,0250
25,250,Worcester County,027,0270
26,260,Alcona County,001,0010
26,260,Alger County,003,0030
26,260,Allegan County,005,0050
26,260,Alpena County,007,0070
26,260,Antrim County,009,0090
26,260,Arenac County,011,0110
26,260,Baraga County,013,0130
26,260,Barry County,015,0150
26,260,Bay County,017,0170
26,260,Benzie County,019,0190
26,260,Berrien County,021,0210
26,260,Branch County,023,0230
26,260,Calhoun County,025,0250
26,260,Cass County,027,0270
26,260,Charlevoix County,029,0290
26,260,Cheboygan County,031,0310
26,260,Chippewa County,033,0330
26,260,Clare County,035,0350
26,260,Clinton County,037,0370
26,260,Crawford County,039,0390
26,260,Delta County,041,0410
26,260,Dickinson County,043,0430
26,260,Eaton County,045,0450
26,260,Emmet County,047,0470
26,260,Genesee County,049,0490
26,260,Gladwin County,051,0510
26,260,Gogebic County,053,0530
26,260,Grand Traverse County,055,0550
26,260,Gratiot County,057,0570
26,260,Hillsdale County,059,0590
26,260,Houghton County,061,0610
26,260,Huron County,063,0630
26,260,Ingham County,065,0650
26,260,Ionia County,067,0670
26,260,Iosco County,069,0690
26,260,Iron County,071,0710
26,260,Isabella County,073,0730
26,260,Jackson County,075,0750
26,260,Kalamazoo County,077,0770
26,260,Kalkaska County,079,0790
26,260,Kent County,081,0810
26,260,Keweenaw County,083,0830
26,260,Lake County,085,0850
26,260,Lapeer County,087,0870
26,260,Leelanau County,089,0890
26,260,Lenawee County,091,0910
26,260,Livingston County,093,0930
26,260,Luce County,095,0950
26,260,Mackinac County,097,0970
26,260,Macomb County,099,0990
26,260,Manistee County,101,1010
26,260,Marquette County,103,1030
26,260,Mason County,105,1050
26,260,Mecosta County,107,1070
26,260,Menominee County,109,1090
26,260,Midland County,111,1110
26,260,Missaukee County,113,1130
26,260,Monroe County,115,1150
26,260,Montcalm County,117,1170
26,260,Montmorency County,119,1190
26,260,Muskegon County,121,1210
26,260,Newaygo County,123,1230
26,260,Oakland County,125,1250
26,260,Oceana County,127,1270
26,260,Ogemaw County,129,1290
26,260,Ontonagon County,131,1310
26,260,Osceola County,133,1330
26,260,Oscoda County,135,1350
26,260,Otsego County,137,1370
26,260,Ottawa County,139,1390
26,260,Presque Isle County,141,1410
26,260,Roscommon County,143,1430
26,260,Saginaw County,145,1450
26,260,Sanilac County,151,1510
26,260,Schoolcraft County,153,1530
26,260,Shiawassee County,155,1550
26,260,St. Clair County,147,1470
26,260,St. Joseph County,149,1490
26,260,Tuscola County,157,1570
26,260,Van Buren County,159,1590
26,260,Washtenaw County,161,1610
26,260,Wayne County,163,1630
26,260,Wexford County,165,1650
27,270,Aitkin County,001,0010
27,270,Anoka County,003,0030
27,270,Becker County,005,0050
27,270,Beltrami County,007,0070
27,270,Benton County,009,0090
27,270,Big Stone County,011,0110
27,270,Blue Earth County,013,0130
27,270,Brown County,015,0150
27,270,Carlton County,017,0170
27,270,Carver County,019,0190
27,270,Cass County,021,0210
27,270,Chippewa County,023,0230
27,270,Chisago County,025,0250
27,270,Clay County,027,0270
27,270,Clearwater County,029,0290
27,270,Cook County,031,0310
27,270,Cottonwood County,033,0330
27,270,Crow Wing County,035,0350
27,270,Dakota County,037,0370
27,270,Dodge County,039,0390
27,270,Douglas County,041,0410
27,270,Faribault County,043,0430
27,270,Fillmore County,045,0450
27,270,Freeborn County,047,0470
27,270,Goodhue County,049,0490
27,270,Grant County,051,0510
27,270,Hennepin County,053,0530
27,270,Houston County,055,0550
27,270,Hubbard County,057,0570
27,270,Isanti County,059,0590
27,270,Itasca County,061,0610
27,270,Jackson County,063,0630
27,270,Kanabec County,065,0650
27,270,Kandiyohi County,067,0670
27,270,Kittson County,069,0690
27,270,Koochiching County,071,0710
27,270,Lac qui Parle County,073,0730
27,270,Lake County,075,0750
27,270,Lake of the Woods County,077,0770
27,270,Le Sueur County,079,0790
27,270,Lincoln County,081,0810
27,270,Lyon County,083,0830
27,270,Mahnomen County,087,0870
27,270,Marshall County,089,0890
27,270,Martin County,091,0910
27,270,McLeod County,085,0850
27,270,Meeker County,093,0930
27,270,Mille Lacs County,095,0950
27,270,Morrison County,097,0970
27,270,Mower County,099,0990
27,270,Murray County,101,1010
27,270,Nicollet County,103,1030
27,270,Nobles County,105,1050
27,270,Norman County,107,1070
27,270,Olmsted County,109,1090
27,270,Otter Tail County,111,1110
27,270,Pennington County,113,1130
27,270,Pine County,115,1150
27,270,Pipestone County,117,1170
27,270,Polk County,119,1190
27,270,Pope County,121,1210
27,270,Ramsey County,123,1230
27,270,Red Lake County,125,1250
27,270,Redwood County,127,1270
27,270,Renville County,129,1290
27,270,Rice County,131,1310
27,270,Rock County,133,1330
27,270,Roseau County,135,1350
27,270,Scott County,139,1390
27,270,Sherburne County,141,1410
27,270,Sibley County,143,1430
27,270,St. Louis County,137,1370
27,270,Stearns County,145,1450
27,270,Steele County,147,1470
27,270,Stevens County,149,1490
27,270,Swift County,151,1510
27,270,Todd County,153,1530
27,270,Traverse County,155,1550
27,270,Wabasha County,157,1570
27,270,Wadena County,159,1590
27,270,Waseca County,161,1610
27,270,Washington County,163,1630
27,270,Watonwan County,165,1650
27,270,Wilkin County,167,1670
27,270,Winona County,169,1690
27,270,Wright County,171,1710
27,270,Yellow Medicine County,173,1730
28,280,Adams County,001,0010
28,280,Alcorn County,003,0030
28,280,Amite County,005,0050
28,280,Attala County,007,0070
28,280,Benton County,009,0090
28,280,Bolivar County,011,0110
28,280,Calhoun County,013,0130
28,280,Carroll County,015,0150
28,280,Chickasaw County,017,0170
28,280,Choctaw County,019,0190
28,280,Claiborne County,021,0210
28,280,Clarke County,023,0230
28,280,Clay County,025,0250
28,280,Coahoma County,027,0270
28,280,Copiah County,029,0290
28,280,Covington County,031,0310
28,280,DeSoto County,033,0330
28,280,Forrest County,035,0350
28,280,Franklin County,037,0370
28,280,George County,039,0390
28,280,Greene County,041,0410
28,280,Grenada County,043,0430
28,280,Hancock County,045,0450
28,280,Harrison County,047,0470
28,280,Hinds County,049,0490
28,280,Holmes County,051,0510
28,280,Humphreys County,053,0530
28,280,Issaquena County,055,0550
28,280,Itawamba County,057,0570
28,280,Jackson County,059,0590
28,280,Jasper County,061,0610
28,280,Jefferson County,063,0630
28,280,Jefferson Davis County,065,0650
28,280,Jones County,067,0670
28,280,Kemper County,069,0690
28,280,Lafayette County,071,0710
28,280,Lamar County,073,0730
28,280,Lauderdale County,075,0750
28,280,Lawrence County,077,0770
28,280,Leake County,079,0790
28,280,Lee County,081,0810
28,280,Leflore County,083,0830
28,280,Lincoln County,085,0850
28,280,Lowndes County,087,0870
28,280,Madison County,089,0890
28,280,Marion County,091,0910
28,280,Marshall County,093,0930
28,280,Monroe County,095,0950
28,280,Montgomery County,097,0970
28,280,Neshoba County,099,0990
28,280,Newton County,101,1010
28,280,Noxubee County,103,1030
28,280,Oktibbeha County,105,1050
28,280,Panola County,107,1070
28,280,Pearl River County,109,1090
28,280,Perry County,111,1110
28,280,Pike County,113,1130
28,280,Pontotoc County,115,1150
28,280,Prentiss County,117,1170
28,280,Quitman County,119,1190
28,280,Rankin County,121,1210
28,280,Scott County,123,1230
28,280,Sharkey County,125,1250
28,280,Simpson County,127,1270
28,280,Smith County,129,1290
28,280,Stone County,131,1310
28,280,Sunflower County,133,1330
28,280,Tallahatchie County,135,1350
28,280,Tate County,137,1370
28,280,Tippah County,139,1390
28,280,Tishomingo County,141,1410
28,280,Tunica County,143,1430
28,280,Union County,145,1450
28,280,Walthall County,147,1470
28,280,Warren County,149,1490
28,280,Washington County,151,1510
28,280,Wayne County,153,1530
28,280,Webster County,155,1550
28,280,Wilkinson County,157,1570
28,280,Winston County,159,1590
28,280,Yalobusha County,161,1610
28,280,Yazoo County,163,1630
29,290,Adair County,001,0010
29,290,Andrew County,003,0030
29,290,Atchison County,005,0050
29,290,Audrain County,007,0070
29,290,Barry County,009,0090
29,290,Barton County,011,0110
29,290,Bates County,013,0130
29,290,Benton County,015,0150
29,290,Bollinger County,017,0170
29,290,Boone County,019,0190
29,290,Buchanan County,021,0210
29,290,Butler County,023,0230
29,290,Caldwell County,025,0250
29,290,Callaway County,027,0270
29,290,Camden County,029,0290
29,290,Cape Girardeau County,031,0310
29,290,Carroll County,033,0330
29,290,Carter County,035,0350
29,290,Cass County,037,0370
29,290,Cedar County,039,0390
29,290,Chariton County,041,0410
29,290,Christian County,043,0430
29,290,Clark County,045,0450
29,290,Clay County,047,0470
29,290,Clinton County,049,0490
29,290,Cole County,051,0510
29,290,Cooper County,053,0530
29,290,Crawford County,055,0550
29,290,Dade County,057,0570
29,290,Dallas County,059,0590
29,290,Daviess County,061,0610
29,290,DeKalb County,063,0630
29,290,Dent County,065,0650
29,290,Douglas County,067,0670
29,290,Dunklin County,069,0690
29,290,Franklin County,071,0710
29,290,Gasconade County,073,0730
29,290,Gentry County,075,0750
29,290,Greene County,077,0770
29,290,Grundy County,079,0790
29,290,Harrison County,081,0810
29,290,Henry County,083,0830
29,290,Hickory County,085,0850
29,290,Holt County,087,0870
29,290,Howard County,089,0890
29,290,Howell County,091,0910
29,290,Iron County,093,0930
29,290,Jackson County,095,0950
29,290,Jasper County,097,0970
29,290,Jefferson County,099,0990
29,290,Johnson County,101,1010
29,290,Knox County,103,1030
29,290,Laclede County,105,1050
29,290,Lafayette County,107,1070
29,290,Lawrence County,109,1090
29,290,Lewis County,111,1110
29,290,Lincoln County,113,1130
